Hello,0.17235402762889862,0.6350759863853455,0.21423588693141937,0.643966019153595,0.2587299346923828,0.6077379584312439,0.28618472814559937,0.5715575814247131,0.30909445881843567,0.5374853014945984,0.2966277599334717,0.5494092106819153,0.34389159083366394,0.5016480684280396,0.3843093514442444,0.4667759835720062,0.41759175062179565,0.43636611104011536,0.2902897298336029,0.5356889963150024,0.3436737656593323,0.48450595140457153,0.3883288502693176,0.4487537443637848,0.4264994263648987,0.41870439052581787,0.27594226598739624,0.5256945490837097,0.32875025272369385,0.4793177843093872,0.3697242736816406,0.44656404852867126,0.40458643436431885,0.41682684421539307,0.25334250926971436,0.5201604962348938,0.29409462213516235,0.4845728278160095,0.3259734511375427,0.4631713628768921,0.35522350668907166,0.4448525905609131
Hello,0.16345563530921936,0.638077974319458,0.20934003591537476,0.6526123285293579,0.2560123801231384,0.6136178970336914,0.28437283635139465,0.5743861198425293,0.30931854248046875,0.5443461537361145,0.2986830174922943,0.5477856397628784,0.3468847870826721,0.496877521276474,0.38735342025756836,0.4641305208206177,0.42038094997406006,0.43709713220596313,0.29448965191841125,0.5335187315940857,0.35055071115493774,0.4796068072319031,0.3959689736366272,0.4448279142379761,0.43516290187835693,0.41537612676620483,0.2820967733860016,0.5217476487159729,0.3394738733768463,0.47098076343536377,0.38240164518356323,0.44042617082595825,0.4190366864204407,0.4133237302303314,0.26146793365478516,0.513521671295166,0.3074323534965515,0.47638052701950073,0.34194350242614746,0.4561578333377838,0.37342318892478943,0.43974605202674866
Hello,0.1614106148481369,0.6384667754173279,0.20842643082141876,0.6522265672683716,0.26021480560302734,0.60857093334198,0.28989481925964355,0.5657240748405457,0.31406262516975403,0.5328503847122192,0.3075399100780487,0.5412861108779907,0.35498711466789246,0.48833227157592773,0.39158082008361816,0.45508792996406555,0.421112596988678,0.4273984432220459,0.3041217029094696,0.5263625383377075,0.3596896827220917,0.47180283069610596,0.40267837047576904,0.43640774488449097,0.4392918348312378,0.4065629243850708,0.29185688495635986,0.5146556496620178,0.3493734300136566,0.4645092487335205,0.39050182700157166,0.43213990330696106,0.42546898126602173,0.40378955006599426,0.2714090049266815,0.5067593455314636,0.31687629222869873,0.4668133854866028,0.3496563732624054,0.44326770305633545,0.379619300365448,0.42316073179244995
Hello,0.15410088002681732,0.6403195858001709,0.20961958169937134,0.6523473262786865,0.26278313994407654,0.6070232391357422,0.29662245512008667,0.5655869841575623,0.3243664503097534,0.5338429808616638,0.30466344952583313,0.5432313680648804,0.35303181409835815,0.4896221458911896,0.3892996311187744,0.45576679706573486,0.4189257025718689,0.42705678939819336,0.30027517676353455,0.5284216403961182,0.35812997817993164,0.4719710648059845,0.40086156129837036,0.43607476353645325,0.4373238682746887,0.40562903881073,0.2867172062397003,0.5170668959617615,0.3466460108757019,0.4654366075992584,0.3877360224723816,0.43475961685180664,0.42248815298080444,0.4081611633300781,0.2654763460159302,0.5101854801177979,0.3113175630569458,0.47246479988098145,0.34430235624313354,0.45084115862846375,0.3748164772987366,0.43260082602500916
Hello,0.15286940336227417,0.6329540014266968,0.21070444583892822,0.6461126804351807,0.262261301279068,0.6041396260261536,0.2932926118373871,0.5646237730979919,0.3185928761959076,0.5357794761657715,0.309329092502594,0.5316770076751709,0.3581550717353821,0.47659599781036377,0.3933162987232208,0.44069361686706543,0.4229418933391571,0.40936076641082764,0.30530062317848206,0.5162442326545715,0.360618531703949,0.4586297273635864,0.40157902240753174,0.42059677839279175,0.4368591904640198,0.38832956552505493,0.29247286915779114,0.5034710764884949,0.34964990615844727,0.45143547654151917,0.38819724321365356,0.4216449558734894,0.42132580280303955,0.39388662576675415,0.27154091000556946,0.49541428685188293,0.3175019919872284,0.45563361048698425,0.34714993834495544,0.43299099802970886,0.37405285239219666,0.4110895097255707
Hello,0.15242373943328857,0.6318758726119995,0.21235391497612,0.6421643495559692,0.2644994258880615,0.5988426804542542,0.29711470007896423,0.5591869354248047,0.3245883882045746,0.5333084464073181,0.3076324164867401,0.5303659439086914,0.35695454478263855,0.4732590615749359,0.3918483257293701,0.44044944643974304,0.42079126834869385,0.41416072845458984,0.302507221698761,0.5160154104232788,0.3591005802154541,0.4536498188972473,0.4012141525745392,0.41650888323783875,0.4363831877708435,0.3875998258590698,0.28874343633651733,0.5057860612869263,0.3462148904800415,0.44907402992248535,0.385020911693573,0.41892966628074646,0.41721105575561523,0.3938036262989044,0.26716336607933044,0.5016903877258301,0.30803337693214417,0.46381813287734985,0.33571675419807434,0.44201719760894775,0.3598639965057373,0.42266616225242615
Hello,0.15359191596508026,0.6217442750930786,0.21244195103645325,0.6322563886642456,0.2622702419757843,0.5880529880523682,0.2894724905490875,0.5463458299636841,0.3100607693195343,0.5127061009407043,0.311545193195343,0.5138658285140991,0.3578851521015167,0.45968231558799744,0.39322155714035034,0.4256482720375061,0.4232100546360016,0.3940669000148773,0.3070550858974457,0.4971165060997009,0.36011600494384766,0.44092002511024475,0.3997279703617096,0.4056917726993561,0.43350768089294434,0.37383532524108887,0.2938034236431122,0.48334527015686035,0.34728386998176575,0.42872488498687744,0.3842811584472656,0.3998411297798157,0.416093647480011,0.37288984656333923,0.2725391685962677,0.4736773371696472,0.3177475333213806,0.42755019664764404,0.34955108165740967,0.402811735868454,0.37900203466415405,0.3812698721885681
Hello,0.15547795593738556,0.6248153448104858,0.21371665596961975,0.6322562098503113,0.2633490562438965,0.5886059403419495,0.29287365078926086,0.5470873117446899,0.3176729381084442,0.5153518319129944,0.3109930455684662,0.513224184513092,0.3579053282737732,0.45719796419143677,0.39294230937957764,0.42291364073753357,0.4225534200668335,0.3927443027496338,0.30619609355926514,0.49736857414245605,0.35983872413635254,0.4389854967594147,0.3994080424308777,0.402340829372406,0.43327534198760986,0.37103182077407837,0.2931863069534302,0.48592129349708557,0.3467315137386322,0.43127313256263733,0.38409438729286194,0.3996729254722595,0.41504722833633423,0.3723077178001404,0.2729109525680542,0.4791218638420105,0.3165922462940216,0.4356512725353241,0.34728601574897766,0.4104335904121399,0.374744176864624,0.38906043767929077
Hello,0.1519376039505005,0.6177284717559814,0.20923304557800293,0.6328864097595215,0.2626669704914093,0.5851000547409058,0.2934517562389374,0.5395347476005554,0.31873977184295654,0.5098757147789001,0.3096541166305542,0.5085011720657349,0.35567334294319153,0.4539194107055664,0.3887968063354492,0.42137494683265686,0.4161728024482727,0.39146173000335693,0.30423805117607117,0.4916566014289856,0.35841041803359985,0.43455037474632263,0.3965787887573242,0.39855846762657166,0.4286913573741913,0.36639177799224854,0.28944632411003113,0.47996920347213745,0.3448314368724823,0.42602330446243286,0.38122522830963135,0.39445966482162476,0.41186752915382385,0.36518871784210205,0.2662801444530487,0.47283267974853516,0.3098829686641693,0.4276743531227112,0.3400498926639557,0.4014749228954315,0.36795860528945923,0.3776024878025055
Hello,0.15194547176361084,0.6147135496139526,0.21433624625205994,0.6257676482200623,0.2659915089607239,0.5770090222358704,0.2978067696094513,0.534043550491333,0.32346591353416443,0.5053207874298096,0.308034211397171,0.5042412877082825,0.35471123456954956,0.4500090181827545,0.387775182723999,0.41919198632240295,0.41578859090805054,0.3914099335670471,0.30322694778442383,0.48906010389328003,0.35820472240448,0.43122854828834534,0.3970240652561188,0.3955816328525543,0.4291188716888428,0.36491602659225464,0.28861919045448303,0.47825169563293457,0.3451172113418579,0.42356565594673157,0.38236141204833984,0.39278069138526917,0.4130699634552002,0.36474090814590454,0.26572954654693604,0.47243618965148926,0.3100888431072235,0.42821672558784485,0.34026333689689636,0.40243086218833923,0.36761951446533203,0.3786093592643738
